transaction_id,timestamp,user_id,amount,city,transaction_type,operator,status
TXN1770849049169_3325,2026-02-07 03:30:49,user_759550084,51934.0,Dakar,transfer,Wizall,completed
TXN1770849049074_6526,2026-02-07 03:30:49,user_707380100,19065.0,Ziguinchor,transfer,Wave,completed
TXN1770849049207_3133,2026-02-07 03:30:49,user_706057066,27890.0,Dakar,transfer,Wave,completed
TXN1770849049149_6537,2026-02-07 03:30:49,user_779108888,50000.0,Ziguinchor,payment,Free Money,completed
TXN1770849049154_2714,2026-02-07 03:30:49,user_755635450,60391.0,Thiès,transfer,Orange Money,completed
TXN1770849049056_4129,2026-02-07 03:30:49,user_767964689,133475.0,Ziguinchor,deposit,Free Money,completed
TXN1770849049100_6025,2026-02-07 03:30:49,user_769962138,59868.0,Dakar,withdrawal,Wave,completed
TXN1770849049068_7663,2026-02-07 03:30:49,user_701889808,8450.0,Ziguinchor,payment,Orange Money,completed
TXN1770849049061_1589,2026-02-07 03:30:49,user_774357530,31868.0,Kaolack,transfer,Orange Money,completed
TXN1770849049099_9290,2026-02-07 03:30:49,user_789365272,79230.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049054_1997,2026-02-07 03:30:49,user_756079484,33940.0,Dakar,payment,Wave,completed
TXN1770849049098_9459,2026-02-07 03:30:49,user_705907932,100000.0,Kaolack,transfer,Wizall,completed
TXN1770849049153_1491,2026-02-07 03:30:49,user_709127330,500000.0,Thiès,deposit,Orange Money,completed
TXN1770849049029_5670,2026-02-07 03:30:49,user_777110145,19032.0,Thiès,transfer,Orange Money,completed
TXN1770849049092_5666,2026-02-07 03:30:49,user_759460643,1168.0,Thiès,payment,Wizall,completed
TXN1770849049072_2134,2026-02-07 03:30:49,user_766324701,90626.0,Thiès,transfer,Orange Money,completed
TXN1770849049128_8291,2026-02-07 03:30:49,user_782660687,10464.0,Kaolack,transfer,Free Money,completed
TXN1770849049098_2794,2026-02-07 03:30:49,user_755508476,20882.0,Saint-Louis,withdrawal,Wave,completed
TXN1770849049211_1426,2026-02-07 03:30:49,user_752248895,24160.0,Ziguinchor,transfer,Wave,completed
TXN1770849049212_4466,2026-02-07 03:30:49,user_708152934,50000.0,Dakar,payment,Orange Money,completed
TXN1770849049026_2932,2026-02-07 03:30:49,user_778799486,69220.0,Dakar,transfer,Orange Money,completed
TXN1770849049020_5992,2026-02-07 03:30:49,user_752428191,110305.0,Ziguinchor,withdrawal,Wizall,completed
TXN1770849049026_9595,2026-02-07 03:30:49,user_757941705,32317.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049024_6437,2026-02-07 03:30:49,user_701381650,199552.0,Saint-Louis,withdrawal,Wizall,completed
TXN1770849049091_4248,2026-02-07 03:30:49,user_775885614,100000.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049132_4604,2026-02-07 03:30:49,user_773578628,43635.0,Dakar,payment,Wizall,completed
TXN1770849049059_6782,2026-02-07 03:30:49,user_703097558,43003.0,Ziguinchor,transfer,Wave,completed
TXN1770849049148_3397,2026-02-07 03:30:49,user_707380757,43428.0,Kaolack,transfer,Wave,completed
TXN1770849049203_9322,2026-02-07 03:30:49,user_762458978,14284.0,Saint-Louis,payment,Free Money,completed
TXN1770849049112_8719,2026-02-07 03:30:49,user_776319888,23425.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049203_8411,2026-02-07 03:30:49,user_787584398,26657.0,Kaolack,payment,Orange Money,completed
TXN1770849049202_1422,2026-02-07 03:30:49,user_701751029,179993.0,Thiès,withdrawal,Orange Money,completed
TXN1770849049154_1402,2026-02-07 03:30:49,user_788875106,81008.0,Kaolack,withdrawal,Wave,completed
TXN1770849049133_6134,2026-02-07 03:30:49,user_778929550,3017.0,Dakar,payment,Wave,completed
TXN1770849049105_5584,2026-02-07 03:30:49,user_756669364,46587.0,Dakar,withdrawal,Orange Money,completed
TXN1770849049156_5208,2026-02-07 03:30:49,user_706952222,13377.0,Thiès,transfer,Wizall,completed
TXN1770849049105_1375,2026-02-07 03:30:49,user_783613325,16817.0,Kaolack,transfer,Free Money,completed
TXN1770849049087_5019,2026-02-07 03:30:49,user_757726711,53566.0,Thiès,transfer,Free Money,completed
TXN1770849049134_2710,2026-02-07 03:30:49,user_704310707,20821.0,Dakar,transfer,Wave,completed
TXN1770849049170_2267,2026-02-07 03:30:49,user_777978121,84277.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049205_5783,2026-02-07 03:30:49,user_757459249,100417.0,Kaolack,withdrawal,Orange Money,completed
TXN1770849049054_8906,2026-02-07 03:30:49,user_785078015,28535.0,Kaolack,transfer,Free Money,completed
TXN1770849049231_3314,2026-02-07 03:30:49,user_703758751,17242.0,Thiès,payment,Wizall,completed
TXN1770849049237_3829,2026-02-07 03:30:49,user_706779911,62741.0,Kaolack,withdrawal,Free Money,completed
TXN1770849049156_5553,2026-02-07 04:30:49,user_768202703,54358.0,Dakar,deposit,Wizall,completed
TXN1770849049219_1868,2026-02-07 04:30:49,user_783268441,15607.0,Dakar,transfer,Wizall,completed
TXN1770849049123_4609,2026-02-07 04:30:49,user_701816020,90282.0,Dakar,withdrawal,Free Money,completed
TXN1770849049008_6363,2026-02-07 04:30:49,user_767360307,8492.0,Thiès,payment,Orange Money,completed
TXN1770849049007_8244,2026-02-07 04:30:49,user_708411939,68390.0,Ziguinchor,transfer,Free Money,completed
TXN1770849049096_8848,2026-02-07 04:30:49,user_783410155,65129.0,Thiès,deposit,Wave,completed
TXN1770849049237_6109,2026-02-07 04:30:49,user_706275711,44220.0,Kaolack,withdrawal,Wizall,completed
TXN1770849049059_3467,2026-02-07 04:30:49,user_764405893,416772.0,Dakar,deposit,Free Money,completed
TXN1770849049065_4304,2026-02-07 04:30:49,user_709406675,38192.0,Dakar,transfer,Orange Money,completed
TXN1770849049220_3669,2026-02-07 04:30:49,user_758312772,71158.0,Ziguinchor,transfer,Wizall,completed
TXN1770849049045_1886,2026-02-07 04:30:49,user_704580607,75947.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049098_2133,2026-02-07 04:30:49,user_775663680,52472.0,Dakar,withdrawal,Wave,completed
TXN1770849049141_5191,2026-02-07 04:30:49,user_769314378,500000.0,Saint-Louis,deposit,Wave,completed
TXN1770849049019_3149,2026-02-07 04:30:49,user_784763487,40532.0,Kaolack,withdrawal,Orange Money,completed
TXN1770849049121_6701,2026-02-07 04:30:49,user_707781660,9095.0,Saint-Louis,payment,Wave,completed
TXN1770849049188_7904,2026-02-07 04:30:49,user_759545034,78617.0,Saint-Louis,withdrawal,Wizall,completed
TXN1770849049156_3052,2026-02-07 04:30:49,user_762978343,35999.0,Ziguinchor,transfer,Orange Money,completed
TXN1770849049113_1252,2026-02-07 04:30:49,user_702336162,19391.0,Kaolack,payment,Free Money,completed
TXN1770849049118_8034,2026-02-07 04:30:49,user_772297303,17288.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049234_1064,2026-02-07 04:30:49,user_789190766,3686.0,Thiès,payment,Wizall,completed
TXN1770849049115_4904,2026-02-07 04:30:49,user_703812604,65882.0,Dakar,transfer,Wave,completed
TXN1770849049232_8903,2026-02-07 04:30:49,user_708276031,50000.0,Ziguinchor,payment,Wizall,completed
TXN1770849049067_3581,2026-02-07 04:30:49,user_772423166,16851.0,Thiès,transfer,Wizall,completed
TXN1770849049231_2614,2026-02-07 04:30:49,user_706511220,5412.0,Kaolack,payment,Free Money,completed
TXN1770849049096_9673,2026-02-07 04:30:49,user_766878585,122770.0,Ziguinchor,withdrawal,Wizall,completed
TXN1770849049230_2352,2026-02-07 04:30:49,user_703086053,31893.0,Thiès,payment,Wave,completed
TXN1770849049103_4989,2026-02-07 04:30:49,user_775015786,105185.0,Dakar,withdrawal,Orange Money,completed
TXN1770849049190_3301,2026-02-07 04:30:49,user_751356625,13421.0,Dakar,payment,Orange Money,completed
TXN1770849049086_6352,2026-02-07 04:30:49,user_767855064,43474.0,Dakar,withdrawal,Wizall,completed
TXN1770849049166_8404,2026-02-07 04:30:49,user_773109273,20786.0,Dakar,payment,Orange Money,completed
TXN1770849049055_8304,2026-02-07 04:30:49,user_767060427,59905.0,Thiès,withdrawal,Orange Money,completed
TXN1770849049074_3135,2026-02-07 04:30:49,user_706149685,10211.0,Saint-Louis,withdrawal,Free Money,completed
TXN1770849049055_4797,2026-02-07 04:30:49,user_782823879,27225.0,Ziguinchor,payment,Wave,completed
TXN1770849049206_1388,2026-02-07 04:30:49,user_789023837,8340.0,Thiès,payment,Orange Money,completed
TXN1770849049054_1458,2026-02-07 04:30:49,user_764823830,13708.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049205_5303,2026-02-07 04:30:49,user_768497712,58752.0,Ziguinchor,transfer,Wave,completed
TXN1770849049088_3966,2026-02-07 04:30:49,user_786743197,8725.0,Kaolack,transfer,Orange Money,completed
TXN1770849049204_9008,2026-02-07 04:30:49,user_782090144,36613.0,Dakar,transfer,Wizall,completed
TXN1770849049208_8376,2026-02-07 04:30:49,user_709888385,46161.0,Kaolack,payment,Wizall,completed
TXN1770849049133_7832,2026-02-07 04:30:49,user_763139037,27483.0,Kaolack,withdrawal,Free Money,completed
TXN1770849049085_1010,2026-02-07 04:30:49,user_771792611,25335.0,Kaolack,transfer,Free Money,completed
TXN1770849049133_4354,2026-02-07 04:30:49,user_765550332,47831.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049133_4451,2026-02-07 04:30:49,user_761755582,44137.0,Thiès,transfer,Wizall,completed
TXN1770849049202_1964,2026-02-07 04:30:49,user_774319050,7009.0,Thiès,transfer,Wizall,completed
TXN1770849049053_1724,2026-02-07 04:30:49,user_704153622,100000.0,Thiès,transfer,Wave,completed
TXN1770849049053_7456,2026-02-07 04:30:49,user_778898724,24991.0,Thiès,transfer,Free Money,completed
TXN1770849049202_5280,2026-02-07 04:30:49,user_773127423,17125.0,Ziguinchor,transfer,Free Money,completed
TXN1770849049075_1431,2026-02-07 04:30:49,user_703341538,18118.0,Saint-Louis,transfer,Wave,completed
TXN1770849049031_2616,2026-02-07 04:30:49,user_781072627,4118.0,Thiès,transfer,Free Money,completed
TXN1770849049143_3644,2026-02-07 04:30:49,user_761397090,54124.0,Thiès,transfer,Wave,completed
TXN1770849049127_4311,2026-02-07 04:30:49,user_702151879,49580.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049213_2847,2026-02-07 04:30:49,user_755623711,56503.0,Dakar,transfer,Wizall,completed
TXN1770849049167_1037,2026-02-07 04:30:49,user_786808544,9758.0,Kaolack,payment,Wizall,completed
TXN1770849049126_6416,2026-02-07 04:30:49,user_775272981,75302.0,Kaolack,transfer,Orange Money,completed
TXN1770849049024_9939,2026-02-07 04:30:49,user_765038654,44911.0,Kaolack,transfer,Wizall,completed
TXN1770849049210_5267,2026-02-07 04:30:49,user_777014975,8444.0,Saint-Louis,payment,Wizall,completed
TXN1770849049210_7077,2026-02-07 04:30:49,user_778335333,52713.0,Dakar,transfer,Wizall,completed
TXN1770849049173_9702,2026-02-07 04:30:49,user_772045024,75752.0,Thiès,transfer,Orange Money,completed
TXN1770849049209_7730,2026-02-07 05:30:49,user_761909643,55224.0,Kaolack,transfer,Free Money,completed
TXN1770849049046_9638,2026-02-07 05:30:49,user_764559708,27336.0,Dakar,transfer,Wizall,completed
TXN1770849049136_4888,2026-02-07 05:30:49,user_774185312,200000.0,Saint-Louis,withdrawal,Orange Money,completed
TXN1770849049046_1215,2026-02-07 05:30:49,user_774564746,42425.0,Dakar,transfer,Wizall,completed
TXN1770849049140_2377,2026-02-07 05:30:49,user_761114753,27486.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049235_2444,2026-02-07 05:30:49,user_764741798,100000.0,Ziguinchor,transfer,Orange Money,completed
TXN1770849049221_6923,2026-02-07 05:30:49,user_781553665,29828.0,Ziguinchor,transfer,Wave,completed
TXN1770849049107_9102,2026-02-07 05:30:49,user_787987558,50000.0,Ziguinchor,payment,Wizall,completed
TXN1770849049111_1431,2026-02-07 05:30:49,user_772355491,19835.0,Ziguinchor,transfer,Wizall,completed
TXN1770849049201_6697,2026-02-07 05:30:49,user_786328392,7031.0,Saint-Louis,payment,Wizall,completed
TXN1770849049023_1853,2026-02-07 05:30:49,user_787046955,13287.0,Kaolack,transfer,Free Money,completed
TXN1770849049023_9086,2026-02-07 05:30:49,user_781247041,30513.0,Thiès,transfer,Orange Money,completed
TXN1770849049096_1179,2026-02-07 05:30:49,user_773024725,18025.0,Kaolack,payment,Free Money,completed
TXN1770849049110_5562,2026-02-07 05:30:49,user_789083750,27452.0,Thiès,payment,Orange Money,completed
TXN1770849049135_7329,2026-02-07 05:30:49,user_761021943,88254.0,Saint-Louis,withdrawal,Orange Money,completed
TXN1770849049006_3547,2026-02-07 05:30:49,user_765661907,21363.0,Thiès,transfer,Wizall,completed
TXN1770849049215_3802,2026-02-07 05:30:49,user_706640560,18067.0,Ziguinchor,payment,Wave,completed
TXN1770849049233_5072,2026-02-07 05:30:49,user_782119203,90981.0,Kaolack,transfer,Wave,completed
TXN1770849049088_4410,2026-02-07 05:30:49,user_761024999,9487.0,Dakar,transfer,Free Money,completed
TXN1770849049091_3054,2026-02-07 05:30:49,user_787008500,34326.0,Kaolack,transfer,Wizall,completed
TXN1770849049193_5821,2026-02-07 05:30:49,user_775885856,19379.0,Ziguinchor,withdrawal,Wave,completed
TXN1770849049045_1597,2026-02-07 05:30:49,user_752634873,42969.0,Thiès,withdrawal,Wizall,completed
TXN1770849049031_9664,2026-02-07 05:30:49,user_771234617,28558.0,Thiès,transfer,Orange Money,completed
TXN1770849049130_1955,2026-02-07 05:30:49,user_754787760,14874.0,Thiès,payment,Wizall,completed
TXN1770849049045_7185,2026-02-07 05:30:49,user_753786712,58454.0,Thiès,transfer,Wizall,completed
TXN1770849049209_9376,2026-02-07 05:30:49,user_788917240,76106.0,Dakar,transfer,Wave,completed
TXN1770849049090_1158,2026-02-07 05:30:49,user_779058813,88701.0,Kaolack,transfer,Orange Money,completed
TXN1770849049101_1185,2026-02-07 05:30:49,user_786042815,50000.0,Dakar,payment,Wizall,completed
TXN1770849049101_4673,2026-02-07 05:30:49,user_777907077,33760.0,Kaolack,withdrawal,Wizall,completed
TXN1770849049122_8855,2026-02-07 05:30:49,user_772080295,25599.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049141_3826,2026-02-07 05:30:49,user_774334002,34445.0,Ziguinchor,transfer,Wizall,completed
TXN1770849049208_3074,2026-02-07 05:30:49,user_766892788,21591.0,Ziguinchor,payment,Free Money,completed
TXN1770849049217_3821,2026-02-07 05:30:49,user_764376343,68308.0,Ziguinchor,withdrawal,Free Money,completed
TXN1770849049229_1649,2026-02-07 05:30:49,user_772554794,16245.0,Ziguinchor,transfer,Free Money,completed
TXN1770849049139_6028,2026-02-07 05:30:49,user_756588362,29779.0,Thiès,transfer,Free Money,completed
TXN1770849049116_8189,2026-02-07 05:30:49,user_756091391,18006.0,Ziguinchor,transfer,Orange Money,completed
TXN1770849049084_3118,2026-02-07 05:30:49,user_758303867,18298.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049128_3991,2026-02-07 05:30:49,user_785188384,39071.0,Dakar,transfer,Wizall,completed
TXN1770849049205_6575,2026-02-07 05:30:49,user_772377921,500000.0,Ziguinchor,deposit,Orange Money,completed
TXN1770849049132_1802,2026-02-07 05:30:49,user_773365281,67909.0,Thiès,withdrawal,Orange Money,completed
TXN1770849049101_5454,2026-02-07 05:30:49,user_785566344,4174.0,Thiès,payment,Wave,completed
TXN1770849049217_5009,2026-02-07 05:30:49,user_766585147,50000.0,Thiès,payment,Wave,completed
TXN1770849049109_3290,2026-02-07 05:30:49,user_773782891,176339.0,Kaolack,withdrawal,Free Money,completed
TXN1770849049189_2231,2026-02-07 05:30:49,user_781302071,75125.0,Thiès,transfer,Wave,completed
TXN1770849049159_1502,2026-02-07 05:30:49,user_752228485,28737.0,Saint-Louis,transfer,Wave,completed
TXN1770849049162_9694,2026-02-07 05:30:49,user_757240771,43660.0,Ziguinchor,transfer,Orange Money,completed
TXN1770849049143_6624,2026-02-07 05:30:49,user_757419930,71873.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049060_9097,2026-02-07 05:30:49,user_789703393,5891.0,Saint-Louis,transfer,Wave,completed
TXN1770849049147_5115,2026-02-07 05:30:49,user_787608109,25509.0,Saint-Louis,payment,Free Money,completed
TXN1770849049156_1840,2026-02-07 05:30:49,user_755859840,17757.0,Kaolack,withdrawal,Wizall,completed
TXN1770849049172_4487,2026-02-07 05:30:49,user_768177639,37824.0,Saint-Louis,payment,Orange Money,completed
TXN1770849049109_4355,2026-02-07 05:30:49,user_708117950,50000.0,Kaolack,payment,Wave,completed
TXN1770849049188_8586,2026-02-07 05:30:49,user_769500006,43617.0,Kaolack,transfer,Wave,completed
TXN1770849049148_7316,2026-02-07 05:30:49,user_772288135,50000.0,Thiès,payment,Wave,completed
TXN1770849049143_9520,2026-02-07 05:30:49,user_788389791,46220.0,Kaolack,transfer,Wave,completed
TXN1770849049055_4267,2026-02-07 05:30:49,user_706464089,83043.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049106_7105,2026-02-07 06:30:49,user_765247186,50000.0,Thiès,payment,Free Money,completed
TXN1770849049080_3445,2026-02-07 06:30:49,user_775647258,15720.0,Dakar,payment,Wave,completed
TXN1770849049195_8903,2026-02-07 06:30:49,user_709242860,15569.0,Kaolack,transfer,Wizall,completed
TXN1770849049021_5033,2026-02-07 06:30:49,user_776254872,4508.0,Kaolack,transfer,Wave,completed
TXN1770849049039_8516,2026-02-07 06:30:49,user_704569653,59138.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049079_4585,2026-02-07 06:30:49,user_753507382,4744.0,Dakar,transfer,Wave,completed
TXN1770849049111_8348,2026-02-07 06:30:49,user_701802238,50000.0,Kaolack,payment,Orange Money,completed
TXN1770849049210_5902,2026-02-07 06:30:49,user_704428851,32173.0,Saint-Louis,withdrawal,Orange Money,completed
TXN1770849049220_2828,2026-02-07 06:30:49,user_779477021,132487.0,Saint-Louis,withdrawal,Wave,completed
TXN1770849049159_9488,2026-02-07 06:30:49,user_761606274,40834.0,Thiès,transfer,Wave,completed
TXN1770849049063_4776,2026-02-07 06:30:49,user_705037944,7194.0,Saint-Louis,payment,Free Money,completed
TXN1770849049222_2786,2026-02-07 06:30:49,user_704223682,19352.0,Thiès,payment,Wizall,completed
TXN1770849049029_7152,2026-02-07 06:30:49,user_704354702,43201.0,Dakar,payment,Wave,completed
TXN1770849049091_7350,2026-02-07 06:30:49,user_782977579,52432.0,Thiès,transfer,Orange Money,completed
TXN1770849049044_1917,2026-02-07 06:30:49,user_787717637,200000.0,Kaolack,withdrawal,Wave,completed
TXN1770849049122_6064,2026-02-07 06:30:49,user_772247981,9768.0,Ziguinchor,payment,Orange Money,completed
TXN1770849049222_5416,2026-02-07 06:30:49,user_776267553,15112.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049140_4035,2026-02-07 06:30:49,user_756352982,500000.0,Kaolack,deposit,Wave,completed
TXN1770849049227_7761,2026-02-07 06:30:49,user_786496993,22411.0,Ziguinchor,transfer,Free Money,completed
TXN1770849049161_3320,2026-02-07 06:30:49,user_782331421,8345.0,Thiès,payment,Wizall,completed
TXN1770849049018_6622,2026-02-07 06:30:49,user_754186247,7184.0,Kaolack,payment,Orange Money,completed
TXN1770849049021_1662,2026-02-07 06:30:49,user_707019590,21659.0,Thiès,transfer,Wave,completed
TXN1770849049201_5832,2026-02-07 06:30:49,user_702126630,14162.0,Thiès,payment,Wave,completed
TXN1770849049084_1934,2026-02-07 06:30:49,user_771333906,34945.0,Thiès,payment,Wave,completed
TXN1770849049219_8025,2026-02-07 06:30:49,user_768014938,7908.0,Ziguinchor,payment,Wizall,completed
TXN1770849049089_3832,2026-02-07 06:30:49,user_778795504,80007.0,Dakar,deposit,Orange Money,completed
TXN1770849049162_8465,2026-02-07 06:30:49,user_758866212,20930.0,Thiès,payment,Orange Money,completed
TXN1770849049093_3756,2026-02-07 06:30:49,user_779325026,21926.0,Saint-Louis,payment,Free Money,completed
TXN1770849049015_5239,2026-02-07 06:30:49,user_772654343,68072.0,Kaolack,transfer,Orange Money,completed
TXN1770849049187_9376,2026-02-07 06:30:49,user_783509443,98233.0,Kaolack,withdrawal,Orange Money,completed
TXN1770849049238_2052,2026-02-07 06:30:49,user_779047174,150886.0,Thiès,withdrawal,Wizall,completed
TXN1770849049195_9599,2026-02-07 06:30:49,user_702343081,50000.0,Dakar,payment,Orange Money,completed
TXN1770849049104_6659,2026-02-07 06:30:49,user_766300302,64476.0,Kaolack,transfer,Wave,completed
TXN1770849049144_1822,2026-02-07 06:30:49,user_703341457,49267.0,Ziguinchor,payment,Wave,completed
TXN1770849049042_4791,2026-02-07 06:30:49,user_756141309,110097.0,Kaolack,withdrawal,Wizall,completed
TXN1770849049126_2298,2026-02-07 06:30:49,user_775069127,85275.0,Saint-Louis,withdrawal,Wave,completed
TXN1770849049215_7161,2026-02-07 06:30:49,user_769293180,97696.0,Kaolack,transfer,Free Money,completed
TXN1770849049153_8022,2026-02-07 06:30:49,user_708998298,62418.0,Dakar,transfer,Wizall,completed
TXN1770849049024_2475,2026-02-07 06:30:49,user_709467953,41708.0,Dakar,withdrawal,Wizall,completed
TXN1770849049120_1741,2026-02-07 06:30:49,user_762063516,71486.0,Ziguinchor,transfer,Wave,completed
TXN1770849049099_3189,2026-02-07 06:30:49,user_783147583,107175.0,Thiès,withdrawal,Orange Money,completed
TXN1770849049013_4618,2026-02-07 06:30:49,user_767166363,151956.0,Saint-Louis,deposit,Orange Money,completed
TXN1770849049057_9109,2026-02-07 06:30:49,user_705072572,50000.0,Dakar,payment,Orange Money,completed
TXN1770849049047_5764,2026-02-07 06:30:49,user_702354222,11513.0,Thiès,withdrawal,Wave,completed
TXN1770849049036_5967,2026-02-07 06:30:49,user_782509387,4506.0,Saint-Louis,payment,Free Money,completed
TXN1770849049103_7491,2026-02-07 06:30:49,user_701083118,10956.0,Ziguinchor,payment,Wave,completed
TXN1770849049163_9584,2026-02-07 06:30:49,user_701643934,47495.0,Ziguinchor,withdrawal,Orange Money,completed
TXN1770849049101_6807,2026-02-07 07:30:49,user_702613657,29313.0,Ziguinchor,payment,Orange Money,completed
TXN1770849049084_9756,2026-02-07 07:30:49,user_775573659,40760.0,Thiès,payment,Orange Money,completed
TXN1770849049232_6271,2026-02-07 07:30:49,user_759271993,11123.0,Thiès,transfer,Orange Money,completed
TXN1770849049231_9883,2026-02-07 07:30:49,user_786454591,19960.0,Thiès,transfer,Wave,completed
TXN1770849049228_3288,2026-02-07 07:30:49,user_757596732,4861.0,Ziguinchor,payment,Wizall,completed
TXN1770849049186_6431,2026-02-07 07:30:49,user_777058542,32344.0,Ziguinchor,transfer,Wizall,completed
TXN1770849049014_4948,2026-02-07 07:30:49,user_758944327,8940.0,Kaolack,transfer,Wave,completed
TXN1770849049067_8364,2026-02-07 07:30:49,user_702028026,50000.0,Thiès,payment,Free Money,completed
TXN1770849049050_8191,2026-02-07 07:30:49,user_769164392,10756.0,Dakar,payment,Free Money,completed
TXN1770849049062_3992,2026-02-07 07:30:49,user_776071360,86368.0,Thiès,transfer,Wizall,completed
TXN1770849049082_3393,2026-02-07 07:30:49,user_753874563,13886.0,Saint-Louis,payment,Orange Money,completed
TXN1770849049012_9335,2026-02-07 07:30:49,user_787064832,13301.0,Saint-Louis,payment,Wave,completed
TXN1770849049077_2479,2026-02-07 07:30:49,user_762451929,78527.0,Kaolack,withdrawal,Free Money,completed
TXN1770849049116_1732,2026-02-07 07:30:49,user_754730755,61282.0,Ziguinchor,transfer,Wizall,completed
TXN1770849049196_2884,2026-02-07 07:30:49,user_756001574,25242.0,Ziguinchor,withdrawal,Wizall,completed
TXN1770849049198_2827,2026-02-07 07:30:49,user_758935201,18766.0,Kaolack,withdrawal,Free Money,completed
TXN1770849049132_5229,2026-02-07 07:30:49,user_755544401,12573.0,Dakar,transfer,Wave,completed
TXN1770849049153_8271,2026-02-07 07:30:49,user_774344388,9054.0,Kaolack,payment,Wave,completed
TXN1770849049130_8499,2026-02-07 07:30:49,user_777765788,24550.0,Ziguinchor,deposit,Wizall,completed
TXN1770849049056_5092,2026-02-07 07:30:49,user_752765436,64952.0,Kaolack,transfer,Free Money,completed
TXN1770849049167_2568,2026-02-07 07:30:49,user_783068650,105113.0,Saint-Louis,withdrawal,Wizall,completed
TXN1770849049131_2645,2026-02-07 07:30:49,user_701021298,267073.0,Ziguinchor,deposit,Wizall,completed
TXN1770849049211_1943,2026-02-07 07:30:49,user_753414090,24950.0,Thiès,withdrawal,Free Money,completed
TXN1770849049054_4382,2026-02-07 07:30:49,user_786189331,8827.0,Dakar,withdrawal,Free Money,completed
TXN1770849049057_6305,2026-02-07 07:30:49,user_762379281,20973.0,Kaolack,transfer,Orange Money,completed
TXN1770849049213_3780,2026-02-07 07:30:49,user_771180678,14715.0,Kaolack,transfer,Orange Money,completed
TXN1770849049127_2369,2026-02-07 07:30:49,user_789430564,42204.0,Ziguinchor,withdrawal,Orange Money,completed
TXN1770849049205_1132,2026-02-07 07:30:49,user_766408871,42144.0,Saint-Louis,transfer,Wave,completed
TXN1770849049214_8529,2026-02-07 07:30:49,user_772359759,5892.0,Thiès,payment,Orange Money,completed
TXN1770849049025_5590,2026-02-07 07:30:49,user_701494355,46336.0,Dakar,withdrawal,Free Money,completed
TXN1770849049215_6543,2026-02-07 07:30:49,user_787457170,131093.0,Saint-Louis,withdrawal,Orange Money,completed
TXN1770849049226_4646,2026-02-07 07:30:49,user_753518208,44544.0,Thiès,transfer,Free Money,completed
TXN1770849049071_3956,2026-02-07 07:30:49,user_773867901,29207.0,Ziguinchor,payment,Wave,completed
TXN1770849049124_6524,2026-02-07 07:30:49,user_771041011,41345.0,Ziguinchor,withdrawal,Wave,completed
TXN1770849049203_4667,2026-02-07 07:30:49,user_765278470,40828.0,Dakar,transfer,Free Money,completed
TXN1770849049165_8250,2026-02-07 07:30:49,user_761704176,68763.0,Thiès,transfer,Orange Money,completed
TXN1770849049036_1415,2026-02-07 07:30:49,user_762372525,50000.0,Kaolack,payment,Wave,completed
TXN1770849049097_3612,2026-02-07 07:30:49,user_704972124,143949.0,Thiès,withdrawal,Wizall,completed
TXN1770849049152_7960,2026-02-07 07:30:49,user_782430670,200000.0,Kaolack,withdrawal,Wizall,completed
TXN1770849049152_6667,2026-02-07 07:30:49,user_757087122,37229.0,Kaolack,transfer,Orange Money,completed
TXN1770849049019_1889,2026-02-07 07:30:49,user_767095875,17528.0,Thiès,transfer,Wizall,completed
TXN1770849049052_7782,2026-02-07 07:30:49,user_786293899,31223.0,Thiès,transfer,Free Money,completed
TXN1770849049019_5076,2026-02-07 07:30:49,user_771069186,9818.0,Saint-Louis,transfer,Wave,completed
TXN1770849049122_3414,2026-02-07 07:30:49,user_775090590,126849.0,Kaolack,withdrawal,Free Money,completed
TXN1770849049153_1505,2026-02-07 07:30:49,user_755665397,25315.0,Dakar,payment,Wave,completed
TXN1770849049224_9389,2026-02-07 07:30:49,user_778004843,8987.0,Dakar,payment,Wave,completed
TXN1770849049095_2017,2026-02-07 07:30:49,user_706865513,42818.0,Thiès,transfer,Orange Money,completed
TXN1770849049193_4808,2026-02-07 07:30:49,user_777773873,104353.0,Ziguinchor,withdrawal,Wizall,completed
TXN1770849049031_8273,2026-02-07 07:30:49,user_756234607,500000.0,Saint-Louis,deposit,Wizall,completed
TXN1770849049007_6085,2026-02-07 07:30:49,user_774940441,12782.0,Ziguinchor,transfer,Free Money,completed
TXN1770849049141_8807,2026-02-07 07:30:49,user_769500660,29616.0,Thiès,transfer,Orange Money,completed
